,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
85,149.0,0.0,49.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,39.0,0.645,0.556,39.0,0.0,0.0,0.0,96,35,93,35,60.0,60.0,60.0
86,149.0,0.0,49.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,27.0,0.682,0.607,27.0,0.0,0.0,0.0,86,43,83,32,65.0,65.0,65.0
87,149.0,0.0,49.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,34.0,0.627,0.546,34.0,0.0,0.0,0.0,90,34,87,32,59.0,59.0,59.0
88,149.0,0.0,49.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,39.0,0.656,0.564,39.0,0.0,0.0,0.0,98,29,94,35,57.0,57.0,57.0
89,149.0,0.0,49.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,39.0,0.67,0.572,39.0,0.0,0.0,0.0,88,37,84,31,57.0,57.0,57.0
90,149.0,0.0,49.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,16.0,0.72,0.672,16.0,0.0,0.0,0.0,80,30,78,32,78.0,78.0,78.0
91,149.0,0.0,49.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,36.0,0.633,0.549,36.0,0.0,0.0,0.0,97,24,94,35,60.0,60.0,60.0
92,149.0,0.0,49.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,51.0,0.626,0.515,51.0,0.0,0.0,0.0,107,25,103,38,47.0,47.0,47.0
93,149.0,0.0,49.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,39.0,0.628,0.543,39.0,0.0,0.0,0.0,98,25,95,36,58.0,58.0,58.0
94,149.0,0.0,49.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,34.0,0.65,0.569,34.0,0.0,0.0,0.0,88,24,85,39,63.0,63.0,63.0
