,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
105,199.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,62.0,0.0,0.0,0.0,135.0,135.0,17.0,0.695,0.664,0.0,0.0,6.0,11.0,52,27,54,55,62.0,73.0,135.0
106,199.0,0.0,49.0,1.0,0.0,0.0,0.0,62.0,49.0,0.0,0.0,0.0,111.0,111.0,41.0,0.675,0.602,0.0,0.0,16.0,25.0,59,33,66,27,49.0,62.0,111.0
107,199.0,0.0,49.0,1.0,0.0,0.0,0.0,67.0,68.0,0.0,0.0,0.0,135.0,135.0,17.0,0.699,0.667,0.0,0.0,8.0,9.0,51,27,54,56,68.0,67.0,135.0
108,199.0,0.0,49.0,1.0,0.0,0.0,0.0,45.0,47.0,0.0,0.0,0.0,92.0,92.0,60.0,0.652,0.556,0.0,0.0,22.0,38.0,63,24,68,70,47.0,45.0,92.0
109,199.0,0.0,49.0,1.0,0.0,0.0,0.0,58.0,50.0,0.0,0.0,0.0,108.0,108.0,44.0,0.63,0.573,0.0,0.0,22.0,22.0,57,24,62,27,50.0,58.0,108.0
110,199.0,0.0,49.0,1.0,0.0,0.0,0.0,57.0,55.0,0.0,0.0,0.0,112.0,112.0,40.0,0.661,0.602,0.0,0.0,18.0,22.0,55,47,57,28,55.0,57.0,112.0
111,199.0,0.0,49.0,1.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,118.0,118.0,34.0,0.654,0.602,0.0,0.0,20.0,14.0,51,27,63,65,59.0,59.0,118.0
112,199.0,0.0,49.0,1.0,0.0,0.0,0.0,45.0,47.0,0.0,0.0,0.0,92.0,92.0,60.0,0.646,0.552,0.0,0.0,33.0,27.0,64,24,62,28,47.0,45.0,92.0
113,199.0,0.0,49.0,1.0,0.0,0.0,0.0,65.0,60.0,0.0,0.0,0.0,125.0,125.0,27.0,0.674,0.633,0.0,0.0,12.0,15.0,52,27,54,56,60.0,65.0,125.0
114,199.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,48.0,0.0,0.0,0.0,100.0,100.0,52.0,0.665,0.577,0.0,0.0,25.0,27.0,63,0,66,68,48.0,52.0,100.0
115,199.0,0.0,49.0,1.0,0.0,0.0,0.0,64.0,48.0,0.0,0.0,0.0,112.0,112.0,40.0,0.656,0.594,0.0,0.0,17.0,23.0,54,27,62,64,48.0,64.0,112.0
116,199.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,44.0,0.0,0.0,0.0,93.0,93.0,59.0,0.673,0.572,0.0,0.0,29.0,30.0,58,24,76,78,44.0,49.0,93.0
117,199.0,0.0,49.0,1.0,0.0,0.0,0.0,57.0,46.0,0.0,0.0,0.0,103.0,103.0,49.0,0.662,0.586,0.0,0.0,29.0,20.0,67,32,68,28,46.0,57.0,103.0
118,199.0,0.0,49.0,1.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,0.0,80.0,80.0,72.0,0.675,0.551,0.0,0.0,33.0,39.0,67,29,78,81,35.0,45.0,80.0
119,199.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,55.0,0.0,0.0,0.0,103.0,103.0,49.0,0.654,0.581,0.0,0.0,28.0,21.0,61,27,61,62,55.0,48.0,103.0
120,199.0,0.0,49.0,1.0,0.0,0.0,0.0,61.0,57.0,0.0,0.0,0.0,118.0,118.0,34.0,0.662,0.605,0.0,0.0,15.0,19.0,54,0,55,57,57.0,61.0,118.0
121,199.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,52.0,0.0,0.0,0.0,101.0,101.0,51.0,0.649,0.573,0.0,0.0,24.0,27.0,65,46,64,30,52.0,49.0,101.0
