,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter
79,89.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,57.0,0.0,0.0,0.0,106.0,106.0,46.0,0.629,0.575,0.0,0.0,22.0,24.0
80,89.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,58.0,0.0,0.0,0.0,110.0,110.0,42.0,0.667,0.598,0.0,0.0,23.0,19.0
81,89.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,57.0,0.0,0.0,0.0,112.0,112.0,40.0,0.686,0.613,0.0,0.0,20.0,20.0
82,89.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,52.0,0.0,0.0,0.0,103.0,103.0,49.0,0.662,0.589,0.0,0.0,27.0,22.0
83,89.0,0.0,49.0,1.0,0.0,0.0,0.0,50.0,51.0,0.0,0.0,0.0,101.0,101.0,51.0,0.647,0.575,0.0,0.0,29.0,22.0
84,89.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,56.0,0.0,0.0,0.0,105.0,105.0,47.0,0.64,0.573,0.0,0.0,23.0,24.0
85,89.0,0.0,49.0,1.0,0.0,0.0,0.0,64.0,60.0,0.0,0.0,0.0,124.0,124.0,28.0,0.694,0.645,0.0,0.0,10.0,18.0
86,89.0,0.0,49.0,1.0,0.0,0.0,0.0,66.0,51.0,0.0,0.0,0.0,117.0,117.0,35.0,0.674,0.617,0.0,0.0,16.0,19.0
87,89.0,0.0,49.0,1.0,0.0,0.0,0.0,47.0,46.0,0.0,0.0,0.0,93.0,93.0,59.0,0.64,0.558,0.0,0.0,27.0,32.0
88,89.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,54.0,0.0,0.0,0.0,109.0,109.0,43.0,0.652,0.589,0.0,0.0,22.0,21.0
89,89.0,0.0,49.0,1.0,0.0,0.0,0.0,37.0,46.0,0.0,0.0,0.0,83.0,83.0,69.0,0.657,0.543,0.0,0.0,38.0,31.0
90,89.0,0.0,49.0,1.0,0.0,0.0,0.0,45.0,50.0,0.0,0.0,0.0,95.0,95.0,57.0,0.63,0.545,0.0,0.0,33.0,24.0
91,89.0,0.0,49.0,1.0,0.0,0.0,0.0,62.0,55.0,0.0,0.0,0.0,117.0,117.0,35.0,0.675,0.614,0.0,0.0,18.0,17.0
92,89.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,62.0,0.0,0.0,0.0,116.0,116.0,36.0,0.66,0.607,0.0,0.0,18.0,18.0
93,89.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,65.0,0.0,0.0,0.0,121.0,121.0,31.0,0.68,0.625,0.0,0.0,10.0,21.0
94,89.0,0.0,49.0,1.0,0.0,0.0,0.0,46.0,48.0,0.0,0.0,0.0,94.0,94.0,58.0,0.657,0.561,0.0,0.0,28.0,30.0
95,89.0,0.0,49.0,1.0,0.0,0.0,0.0,41.0,43.0,0.0,0.0,0.0,84.0,84.0,68.0,0.629,0.532,0.0,0.0,43.0,25.0
96,89.0,0.0,49.0,1.0,0.0,0.0,0.0,66.0,57.0,0.0,0.0,0.0,123.0,123.0,29.0,0.7,0.643,0.0,0.0,13.0,16.0
97,89.0,0.0,49.0,1.0,0.0,0.0,0.0,53.0,61.0,0.0,0.0,0.0,114.0,114.0,38.0,0.682,0.613,0.0,0.0,19.0,19.0
98,89.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,36.0,0.0,0.0,0.0,87.0,87.0,65.0,0.621,0.537,0.0,0.0,29.0,36.0
99,89.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,100.0,100.0,52.0,0.66,0.572,0.0,0.0,27.0,25.0
