,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
891,99.0,0.0,49.0,1.0,0.0,0.0,53.0,31.0,41.0,0.0,0.0,0.0,125.0,125.0,62.0,0.665,0.583,0.0,28.0,12.0,22.0,45,30,67,70,41.0,31.0,125.0
892,99.0,0.0,49.0,1.0,0.0,0.0,43.0,28.0,48.0,0.0,0.0,0.0,119.0,119.0,68.0,0.68,0.576,0.0,29.0,18.0,21.0,47,69,73,74,48.0,28.0,119.0
893,99.0,0.0,49.0,1.0,0.0,0.0,62.0,30.0,49.0,0.0,0.0,0.0,141.0,141.0,47.0,0.642,0.582,0.0,14.0,16.0,17.0,44,0,70,71,49.0,30.0,141.0
894,99.0,0.0,49.0,1.0,0.0,0.0,54.0,41.0,58.0,0.0,0.0,0.0,153.0,153.0,36.0,0.665,0.621,0.0,12.0,10.0,14.0,44,30,64,66,58.0,41.0,153.0
895,99.0,0.0,49.0,1.0,0.0,0.0,43.0,40.0,54.0,0.0,0.0,0.0,137.0,137.0,52.0,0.653,0.594,0.0,27.0,11.0,14.0,47,33,62,63,54.0,40.0,137.0
896,99.0,0.0,49.0,1.0,0.0,0.0,43.0,30.0,38.0,0.0,0.0,0.0,111.0,111.0,76.0,0.627,0.543,0.0,25.0,25.0,26.0,52,43,76,78,38.0,30.0,111.0
897,99.0,0.0,49.0,1.0,0.0,0.0,48.0,35.0,51.0,0.0,0.0,0.0,134.0,134.0,56.0,0.652,0.587,0.0,17.0,16.0,23.0,46,37,68,69,51.0,35.0,134.0
898,99.0,0.0,49.0,1.0,0.0,0.0,58.0,40.0,54.0,0.0,0.0,0.0,152.0,152.0,34.0,0.71,0.657,0.0,15.0,9.0,10.0,42,35,61,62,54.0,40.0,152.0
899,99.0,0.0,49.0,1.0,0.0,0.0,48.0,38.0,46.0,0.0,0.0,0.0,132.0,132.0,57.0,0.657,0.589,0.0,15.0,14.0,28.0,46,39,66,68,46.0,38.0,132.0
900,99.0,0.0,49.0,1.0,0.0,0.0,40.0,37.0,49.0,0.0,0.0,0.0,126.0,126.0,63.0,0.643,0.571,0.0,24.0,17.0,22.0,49,54,72,74,49.0,37.0,126.0
